Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet
13797088,False,False,,Austin Police Department,True,,,141000548,False,No,0,0,1,1,0,Non-Incapacitating Injury,905,1,0,2014,Thursday,Pedalcyclist,,RED RIVER ST,Intersection,30.30480477,Daylight,-97.71960247,One Motor Vehicle - Turning Left,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,E 45TH ST,900,Dry,Signal Light,Clear,Unknown If Worn
13797090,False,False,,Austin Police Department,False,148494,,141000624,False,No,0,1,0,2,0,Incapacitating Injury,948,1,0,2014,Thursday,Pedalcyclist,Interstate,E 6TH ST,Intersection Related,30.26577147,Daylight,-97.73464386,One Motor Vehicle - Turning Left,6,Not Applicable,5,Not Applicable,False,,300,Interstate,"Straight, Grade",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",35,IH0035,,Dry,Signal Light,Clear,Unknown If Worn
13802431,False,False,,Austin Police Department,False,,,141001276,False,No,0,0,0,1,1,Possible Injury,1638,1,0,2014,Thursday,Pedalcyclist,,,Driveway Access,30.23444454,Daylight,-97.7279552,One Motor Vehicle - Turning Right,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,WILLOW CREEK DR,1874,Dry,Bike Lane,Clear,Unknown If Worn
13800703,False,False,,Austin Police Department,True,,,141011142,False,No,0,0,1,1,0,Non-Incapacitating Injury,1501,1,0,2014,Friday,Pedalcyclist,,BARTON SPRINGS RD,Intersection Related,30.26474478,Daylight,-97.76495246,One Motor Vehicle - Turning Right,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,ROBERT E LEE RD,401,Dry,Crosswalk,Clear,Unknown If Worn
13802617,False,False,,Austin Police Department,True,,,141011802,False,No,0,0,1,1,0,Non-Incapacitating Injury,2038,1,0,2014,Friday,Pedalcyclist,,SPRINGDALE RD,Intersection Related,30.26563478,"Dark, Lighted",-97.69551248,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,AIRPORT BLVD,,Dry,Signal Light,Clear,Not Worn
13802858,False,False,,Austin Police Department,False,,,141020418,False,No,0,1,0,1,0,Incapacitating Injury,437,1,0,2014,Saturday,Pedalcyclist,,,Non Intersection,,"Dark, Lighted",,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,,,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,,55,IH0035I,,Dry,Marked Lanes,Clear,Unknown If Worn
13796430,False,False,,Austin Police Department,False,,,141041557,False,No,0,0,1,1,0,Non-Incapacitating Injury,1958,1,0,2014,Monday,Pedalcyclist,,,Non Intersection,,Dusk,,One Motor Vehicle - Going Straight,,One Vehicle Leaving Driveway,,In A Parking Lot,False,,,Non Trafficway,"Straight, Level",Main/Proper Lane,Not Applicable,,40,BURNET RD,,Dry,None,Clear,"Worn, Not Damaged"
13803100,False,False,,Austin Police Department,True,,,141041516,False,No,0,1,0,0,0,Incapacitating Injury,1928,1,1,2014,Monday,Pedalcyclist,,RUTLAND DR,Intersection Related,30.36697476,Dusk,-97.70061247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,MEARNS MEADOW BLVD,9499,Dry,Crosswalk,Clear,Not Worn
13788359,False,False,,Austin Police Department,True,26658,,141051855,False,No,0,0,1,1,0,Non-Incapacitating Injury,2236,1,0,2014,Tuesday,Pedalcyclist,Ranch To Mkt,N LAMAR BLVD,Intersection Related,30.32592883,"Dark, Lighted",-97.72633812,One Motor Vehicle - Going Straight,4,Not Applicable,0,Not Applicable,False,,70,Farm To Market,"Straight, Grade",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",-1,RM2222,,Dry,Signal Light,Clear,Not Worn
13810215,False,False,,Austin Police Department,False,,,141100725,False,No,0,0,1,0,0,Non-Incapacitating Injury,1611,1,2,2014,Sunday,Pedalcyclist,,,Non Intersection,30.26593478,Daylight,-97.76748246,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,BARTON SPRINGS RD,2100,Dry,Center Stripe/Divider,Clear,Not Worn
13813945,False,False,,Austin Police Department,True,,,141131389,False,No,0,0,1,1,0,Non-Incapacitating Injury,1732,1,0,2014,Wednesday,Pedalcyclist,,GUADALUPE ST,Intersection,30.30863477,Daylight,-97.73443246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,W 43RD ST,598,Dry,Bike Lane,Clear,Not Worn
13814121,False,False,,Austin Police Department,True,,,141150948,False,No,0,0,1,1,0,Non-Incapacitating Injury,1214,1,0,2014,Friday,Pedalcyclist,,W 18TH ST,Intersection,30.28061478,Daylight,-97.74198246,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,,30,GUADALUPE ST,1801,Dry,Stop Sign,Clear,Not Worn
13818116,False,False,,Austin Police Department,False,,,141160639,False,No,0,0,1,1,0,Non-Incapacitating Injury,828,1,0,2014,Saturday,Pedalcyclist,,PACK SADDLE PASS,Intersection Related,30.22987387,Daylight,-97.79274148,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,25,REDD ST,2194,Dry,Stop Sign,Cloudy,Unknown If Worn
13823166,False,False,,Austin Police Department,True,,,141171586,False,No,0,0,1,1,0,Non-Incapacitating Injury,1953,1,0,2014,Sunday,Pedalcyclist,,TERRY RD,Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,TURA LN,,Dry,Stop Sign,Clear,Unknown If Worn
13818186,True,False,,Austin Police Department,True,33647,,141180410,True,Yes,0,0,1,1,0,Non-Incapacitating Injury,737,1,0,2014,Monday,Pedalcyclist,State Loop,GIBSON ST W,Intersection,30.25495724,Daylight,-97.76217282,One Motor Vehicle - Turning Left,4,Construction - Within Posted Road Construction Zone (Not Related To Crash),0,Not Applicable,False,,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",35,SL0343,1199,Dry,Other (Explain In Narrative),Clear,Unknown If Worn
13823751,False,False,,Austin Police Department,True,,,141191838,False,No,0,0,0,1,1,Possible Injury,2039,1,0,2014,Tuesday,Pedalcyclist,,BULL CREEK RD,Intersection,30.32759477,"Dark, Lighted",-97.74913246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,HANCOCK DR,2798,Dry,Signal Light,Clear,Unknown If Worn
13823780,False,False,,Austin Police Department,True,,,141200969,False,No,0,0,1,2,0,Non-Incapacitating Injury,1950,1,0,2014,Tuesday,Pedalcyclist,,WICKERSHAM LN,Intersection Related,30.23230479,Daylight,-97.72039247,One Motor Vehicle - Turning Right,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,E RIVERSIDE DR,,Dry,Signal Light,Clear,Unknown If Worn
13821828,False,False,,Austin Police Department,True,,,141200635,False,No,0,0,0,2,0,Not Injured,956,0,0,2014,Wednesday,Pedalcyclist,,RED RIVER ST ST,Intersection Related,,Daylight,,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,E E DEAN KEETON ST ST,,Dry,Signal Light,Clear,Unknown If Worn
13818339,True,False,,Austin Police Department,True,,,141221163,False,No,0,0,1,1,0,Non-Incapacitating Injury,1447,1,0,2014,Friday,Pedalcyclist,,STONEHOLLOW DR,Intersection Related,30.39474475,"Dark, Lighted",-97.70680247,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,45,METRIC BLVD,,Dry,Marked Lanes,Clear,Unknown If Worn
13828053,False,False,,Austin Police Department,True,148494,,141220169,False,No,0,0,0,3,0,Not Injured,203,0,0,2014,Friday,Pedalcyclist,Interstate,E 6TH ST,Intersection Related,30.26574519,"Dark, Lighted",-97.73465308,One Motor Vehicle - Going Straight,6,Not Applicable,5,Not Applicable,False,,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",-1,IH0035,,Dry,Signal Light,Clear,Not Worn
13825785,False,False,,Austin Police Department,True,,,141230560,False,No,0,0,1,2,0,Non-Incapacitating Injury,801,1,0,2014,Saturday,Pedalcyclist,,WOODROW AVE AVE,Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,ROMERIA DR DR,,Dry,Stop Sign,Clear,"Worn, Not Damaged"
13829484,False,False,,Austin Police Department,True,,,141271259,False,No,0,0,1,1,0,Non-Incapacitating Injury,1620,1,0,2014,Wednesday,Pedalcyclist,,AIRPORT BLVD,Intersection,30.32882477,Daylight,-97.71582247,One Motor Vehicle - Turning Right,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,W HIGHLAND MALL BLVD,298,Dry,Signal Light,Clear,Unknown If Worn
13833882,False,False,,Austin Police Department,True,,,141281802,False,No,0,0,1,2,0,Non-Incapacitating Injury,2105,1,0,2014,Thursday,Pedalcyclist,,TAULBEE LN LN,Intersection,,"Dark, Lighted",,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,WATSON ST ST,,Dry,Stop Sign,Clear,Not Worn
13835650,False,False,,Austin Police Department,False,,,141281170,False,No,0,0,0,1,1,Possible Injury,1514,1,0,2014,Thursday,Pedalcyclist,,WILLBERT RD,Intersection,30.29741843,Daylight,-97.72025,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,E 40TH ST,996,Dry,None,Clear,Unknown If Worn
13831895,True,False,,Austin Police Department,False,,,141291076,False,No,0,0,0,1,1,Possible Injury,1316,1,0,2014,Friday,Pedalcyclist,,,Non Intersection,30.29336206,Daylight,-97.7418513,One Motor Vehicle - Backing,,One Vehicle Backward From Parking,,Parking Area Within Right Of Way,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,GUADALUPE ST,2741,Dry,None,Cloudy,Not Worn
13835652,False,False,,Austin Police Department,True,,,141320033,False,No,0,0,0,0,2,Possible Injury,29,2,0,2014,Monday,Pedalcyclist,,BRAZOS ST,Intersection,30.26768478,"Dark, Lighted",-97.74147246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,E 6TH ST,198,Dry,Signal Light,Clear,"Worn, Not Damaged"
13851426,False,False,,Austin Police Department,False,,,141351754,False,No,0,0,0,0,1,Possible Injury,2009,1,0,2014,Thursday,Pedalcyclist,,,Driveway Access,30.23612153,"Dark, Lighted",-97.78976041,One Motor Vehicle - Turning Left,,One Vehicle Leaving Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,VICTORY DR,3960,Dry,Other (Explain In Narrative),Clear,Not Worn
14223317,False,False,,Austin Police Department,True,,,141381191,False,No,0,0,0,0,1,Possible Injury,1700,1,0,2014,Sunday,Pedalcyclist,,CESAR CHAVEZ ST E,Intersection Related,30.25299478,Daylight,-97.71278247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,PLEASANT VALLEY RD N,101,Dry,Signal Light,Clear,"Worn, Not Damaged"
13932440,False,False,,Austin Police Department,True,,,141400388,False,No,0,0,1,1,0,Non-Incapacitating Injury,741,1,0,2014,Tuesday,Pedalcyclist,,S 7TH ST,Intersection,30.24900478,Daylight,-97.76442246,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Curve, Hillcrest",Main/Proper Lane,On Roadway,,35,W MARY ST,1198,Dry,Center Stripe/Divider,Clear,"Worn, Damaged"
13845378,True,False,,Austin Police Department,True,,,141410640,False,No,0,0,1,2,0,Non-Incapacitating Injury,951,1,0,2014,Wednesday,Pedalcyclist,,MESA DR,Intersection,30.38120476,Daylight,-97.74879246,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Curve, Hillcrest",Main/Proper Lane,On Roadway,,35,SILVERHILL LN,8700,Dry,Marked Lanes,Clear,Unknown If Worn
13853277,False,False,,Austin Police Department,True,,,141411236,False,No,0,0,1,1,0,Non-Incapacitating Injury,1558,1,0,2014,Wednesday,Pedalcyclist,,HASKELL ST ST,Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,WALLER ST ST,,Dry,Stop Sign,Clear,Not Worn
13862230,False,False,,Austin Police Department,False,,,141411458,False,No,0,0,1,1,0,Non-Incapacitating Injury,1755,1,0,2014,Wednesday,Pedalcyclist,,,Non Intersection,30.25792943,Daylight,-97.70464205,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,E 7TH ST,3267,Dry,Marked Lanes,Clear,Not Worn
13866663,False,False,,Austin Police Department,True,,,141411500,False,No,0,0,0,1,1,Possible Injury,1513,1,0,2014,Wednesday,Pedalcyclist,,S 1ST ST,Intersection,30.25841478,Daylight,-97.75010246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,BARTON SPRINGS RD,600,Dry,Marked Lanes,Clear,Unknown If Worn
13848799,False,False,,Austin Police Department,True,,,141422130,False,No,0,0,0,2,1,Possible Injury,2308,1,0,2014,Thursday,Pedalcyclist,,MEARNS MEADOW BLVD,Intersection,30.36536476,"Dark, Lighted",-97.70162247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Curve, Level",Main/Proper Lane,On Roadway,,35,W RUNDBERG LN,1098,Dry,Marked Lanes,Clear,Not Worn
13866881,False,False,,Austin Police Department,True,,,141481965,False,No,0,0,1,1,0,Non-Incapacitating Injury,2256,1,0,2014,Wednesday,Pedalcyclist,,W PARMER LN,Intersection Related,30.41319475,"Dark, Lighted",-97.69067247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,METRIC BLVD,,Dry,Signal Light,Clear,Unknown If Worn
13905216,True,False,,Austin Police Department,False,24711,,141502061,False,No,0,0,1,1,0,Non-Incapacitating Injury,2206,1,0,2014,Friday,Pedalcyclist,Farm To Market,,Non Intersection,30.17748246,"Dark, Lighted",-97.82169578,One Motor Vehicle - Going Straight,4,Not Applicable,12,Not Applicable,False,,100,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,FM2304,9514,Dry,None,Clear,Not Worn
13862591,True,False,,Austin Police Department,False,34328,,141510959,False,No,0,0,1,1,0,Non-Incapacitating Injury,1153,1,0,2014,Saturday,Pedalcyclist,Ranch To Mkt,,Driveway Access,30.39556906,Daylight,-97.84695744,One Motor Vehicle - Turning Left,4,One Vehicle Entering Driveway,0,Entrance To Or Exit From Private Property Or Driveway,False,,80,Farm To Market,"Curve, Grade",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",-1,RM2222,10800,Dry,Marked Lanes,Clear,"Worn, Damaged"
13866937,False,False,,Austin Police Department,True,,,141511178,False,No,0,0,1,0,0,Non-Incapacitating Injury,1406,1,1,2014,Saturday,Pedalcyclist,,BERKMAN DR,Intersection,30.30385477,Daylight,-97.69895247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,E 51ST ST,1698,Dry,Signal Light,Clear,Unknown If Worn
13889528,False,False,,Austin Police Department,True,197636,,141521282,False,No,0,0,0,1,1,Possible Injury,1717,1,0,2014,Sunday,Pedalcyclist,Interstate,E RIVERSIDE DR,Intersection Related,30.24819973,Daylight,-97.73538932,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,False,,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",45,IH0035,,Dry,Signal Light,Clear,Not Worn
13864429,False,False,,Austin Police Department,True,34215,,141530865,False,No,0,0,1,1,0,Non-Incapacitating Injury,1230,1,0,2014,Monday,Pedalcyclist,State Loop,BLUEBONNET LN,Intersection,30.24694096,Daylight,-97.77715953,One Motor Vehicle - Going Straight,4,Not Applicable,0,Not Applicable,False,,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",35,SL0343,2421,Dry,Signal Light,Clear,Unknown If Worn
13889848,True,False,,Austin Police Department,False,,,141540919,False,No,0,0,1,1,0,Non-Incapacitating Injury,1248,1,0,2014,Tuesday,Pedalcyclist,,,Driveway Access,30.35438119,Daylight,-97.72523505,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,WOOTEN PARK DR,1873,Dry,None,Clear,Not Worn
13889849,False,False,,Austin Police Department,True,130691,,141541150,False,No,0,0,1,1,0,Non-Incapacitating Injury,1458,1,0,2014,Tuesday,Pedalcyclist,Interstate,HERMITAGE DR,Intersection,30.34921439,Daylight,-97.69376622,One Motor Vehicle - Turning Right,6,Not Applicable,10,Not Applicable,False,,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",55,IH0035,,Dry,Stop Sign,Blowing Sand/Snow,Not Worn
13868440,True,False,,Austin Police Department,True,,,141550582,False,No,0,0,1,1,0,Non-Incapacitating Injury,857,1,0,2014,Wednesday,Pedalcyclist,,W 51ST ST,Intersection,30.31764477,Daylight,-97.72846246,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,GUADALUPE ST,5099,Dry,Signal Light,Clear,"Worn, Not Damaged"
13890612,False,False,,Austin Police Department,True,,,141551756,False,No,0,0,1,1,0,Non-Incapacitating Injury,2005,1,0,2014,Wednesday,Pedalcyclist,,W 38TH ST ST,Intersection,,Daylight,,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,30,HOME LN LN,,Dry,Stop Sign,Clear,Not Worn
13891271,False,False,,Austin Police Department,True,,,141571384,False,No,0,0,1,1,0,Non-Incapacitating Injury,1645,1,0,2014,Friday,Pedalcyclist,,N N LAMAR BLVD BLVD,Intersection Related,,Daylight,,One Motor Vehicle - Turning Left,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,W W 40TH ST ST,,Dry,Signal Light,Clear,Not Worn
13891342,False,False,,Austin Police Department,True,,,141570747,False,No,0,0,0,1,1,Possible Injury,1054,1,0,2014,Friday,Pedalcyclist,,UNKNOWN,Intersection Related,30.1796148,Daylight,-97.74692247,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,,,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,40,E WILLIAM CANNON DR,,Dry,Signal Light,Clear,Unknown If Worn
13891381,False,False,,Austin Police Department,False,,,141581913,False,No,0,0,1,0,0,Non-Incapacitating Injury,1700,1,1,2014,Saturday,Pedalcyclist,,,Non Intersection,30.43624934,Daylight,-97.73465181,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,W PARMER LN,,Dry,Marked Lanes,Clear,Unknown If Worn
13891404,True,False,,Austin Police Department,True,180878,,141580954,False,No,0,0,1,1,0,Non-Incapacitating Injury,1214,1,0,2014,Saturday,Pedalcyclist,Interstate,CLARKSON AVE,Intersection,30.2999342,Daylight,-97.71648602,One Motor Vehicle - Turning Right,8,Not Applicable,10,Not Applicable,False,,310,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",-1,IH0035,,Dry,Stop Sign,Clear,Not Worn
13891691,False,False,,Austin Police Department,True,,,141600587,False,No,0,0,1,1,0,Non-Incapacitating Injury,1004,1,0,2014,Sunday,Pedalcyclist,,W DEAN KEETON ST,Intersection,30.28978477,Daylight,-97.74140246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,GUADALUPE ST,2525,Dry,Signal Light,Clear,Unknown If Worn
