Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Agency,At Intersection Flag,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Other Factor,Physical Feature 1,Private Drive Flag,Property Damages,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,MercatorX,MercatorY
14406825,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,08:43:00,1,0,2015,Tuesday,Pedalcyclist,Intersection Related,30.39093475,Daylight,-97.71406246,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,45,W BRAKER LN,NO DATA,Wet,Warning Sign,Cloudy,"Worn, Not Damaged",-10877479.676389327,3553900.490426868
14406865,False,False,Austin Police Department,False,False,No,0,0,0,3,0,Not Injured,15:30:00,0,0,2015,Tuesday,Pedalcyclist,Intersection Related,30.23442716,Daylight,-97.72406475,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,E RIVERSIDE DR,NO DATA,Dry,None,Cloudy,Unknown If Worn,-10878593.126218894,3533719.000830847
14415179,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:28:00,1,0,2015,Friday,Pedalcyclist,Intersection,30.22489479,Daylight,-97.85500243,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,BECKETT RD,NO DATA,Dry,Signal Light,Clear,"Worn, Not Damaged",-10893169.042082148,3532490.8514834573
14573910,True,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,11:00:00,1,1,2015,Friday,Pedalcyclist,Non Intersection,30.28768612,Daylight,-97.74159191,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,W 24TH ST,402,Dry,None,Clear,"Worn, Unk Damage",-10880544.240745148,3540583.0716360565
14415232,True,False,Austin Police Department,False,False,No,0,1,0,1,0,Incapacitating Injury,18:37:00,1,0,2015,Saturday,Pedalcyclist,Non Intersection,30.40071361,Daylight,-97.74757153,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,W BRAKER LN,4851,Dry,None,Clear,"Worn, Damaged",-10881209.888998685,3555162.5355569
14415305,True,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,22:30:00,1,1,2015,Sunday,Pedalcyclist,Non Intersection,30.22163931,"Dark, Unknown Lighting",-97.74217315,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,PARKER LN,3299,Dry,Marked Lanes,Unknown,Not Worn,-10880608.944085976,3532071.4431223157
14423495,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,08:15:00,1,0,2015,Tuesday,Pedalcyclist,Driveway Access,30.16713419,Daylight,-97.79092662,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,Farm To Market,"Straight, Level",Other (Explain In Narrative),Off Roadway,-1,W SLAUGHTER LN,NO DATA,Dry,None,Cloudy,Unknown If Worn,-10886036.155540781,3525051.5269374587
14419016,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,06:58:00,1,0,2015,Wednesday,Pedalcyclist,Non Intersection,30.34844706,Daylight,-97.67677062,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,CAMERON RD,NO DATA,Dry,None,Clear,Not Worn,-10873328.367749784,3548418.5582808424
14431932,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:13:00,1,0,2015,Thursday,Pedalcyclist,Intersection Related,30.19151666,Daylight,-97.77386149,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,15,E WILLIAM CANNON DR,NO DATA,Dry,Signal Light,Cloudy,Unknown If Worn,-10884136.473958861,3528191.3551971274
14429383,True,False,Austin Police Department,False,False,No,0,0,0,2,1,Possible Injury,12:50:00,1,0,2015,Monday,Motor Vehicle In Transport,Intersection Related,30.22699801,Daylight,-97.70803027,Same Direction - One Straight-One Stopped,"Slowing/Stopping-For Pedestrian, Pedalcyclist, etc. In Road",Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,40,E RIVERSIDE DR,NO DATA,Wet,Signal Light With Red Light Running Camera,Rain,"Worn, Not Damaged",-10876808.17607016,3532761.8198462147
14434091,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,15:46:00,1,0,2015,Wednesday,Pedalcyclist,Non Intersection,30.2735516,Daylight,-97.69092584,One Motor Vehicle - Going Straight,Vision Obstructed By Moving Vehicle,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,25,OAK SPRINGS DR,3842,Wet,Marked Lanes,Rain,Not Worn,-10874904.119632252,3538761.0368698565
14452761,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,11:43:00,1,0,2015,Wednesday,Pedalcyclist,Intersection,30.32500477,Daylight,-97.74390246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,HANCOCK DR,NO DATA,Wet,Bike Lane,Rain,Unknown If Worn,-10880801.449994601,3545394.958991411
14457449,True,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,21:43:00,1,0,2015,Thursday,Pedalcyclist,Driveway Access,30.36137936,"Dark, Lighted",-97.72945924,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,BURNET RD,8190,Dry,Marked Lanes,Clear,Unknown If Worn,-10879193.638098784,3550086.883338558
14457470,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:16:00,1,0,2015,Saturday,Pedalcyclist,Intersection,30.25603639,Daylight,-97.76151136,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,SL0343,999,Dry,None,Clear,Not Worn,-10882761.66377603,3536503.572378937
14444084,True,False,Austin Police Department,True,True,No,0,0,2,1,0,Non-Incapacitating Injury,15:35:00,2,1,2015,Monday,Motor Vehicle In Transport,Intersection,30.2618442,Daylight,-97.73886871,Same Direction - Both Going Straight-Rear End,Construction - Within Posted Road Construction Zone (Not Related To Crash),Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,SL0343,598,Dry,Signal Light With Red Light Running Camera,Clear,Not Worn,-10880241.09550782,3537252.072867916
14454525,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,16:54:00,1,0,2015,Thursday,Pedalcyclist,Intersection Related,30.22048479,Daylight,-97.75830246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,WAREHOUSE ROW,4099,Dry,Stop Sign,Cloudy,Unknown If Worn,-10882404.450662022,3531922.707917131
14453523,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:39:00,1,0,2015,Friday,Pedalcyclist,Intersection,30.35800476,Daylight,-97.69916247,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,CARPENTER AVE,706,Dry,None,Cloudy,Not Worn,-10875821.017089704,3549651.523444744
14467010,True,False,Austin Police Department,False,False,No,0,0,1,2,0,Non-Incapacitating Injury,16:55:00,1,0,2015,Friday,Pedalcyclist,Non Intersection,30.29601502,Daylight,-97.7424198,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,GUADALUPE ST,2918,Dry,Bike Lane,Cloudy,Unknown If Worn,-10880636.40103838,3541656.845831056
14663285,False,False,Austin Police Department,True,False,No,0,0,1,3,0,Non-Incapacitating Injury,17:54:00,1,0,2015,Friday,Pedalcyclist,Intersection,30.1799948,Daylight,-97.75977246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,BLUE MEADOW DR,2598,Dry,Stop Sign,Cloudy,Unknown If Worn,-10882568.090313489,3526707.5423292755
14478649,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,18:43:00,1,0,2015,Thursday,Pedalcyclist,Intersection,30.26466478,Daylight,-97.74552246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,W 2ND ST,200,Dry,Signal Light,Clear,"Worn, Unk Damage",-10880981.787569685,3537615.6003005127
14465210,True,False,"Department Of Public Safety, State Of Texas",True,False,No,0,1,0,1,0,Incapacitating Injury,16:50:00,1,0,2015,Saturday,Pedalcyclist,Intersection,30.27804478,Daylight,-97.73643246,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,SAN JACINTO BLVD,1701,Wet,Bike Lane,Rain,Not Worn,-10879969.893398374,3539340.20956171
14463444,False,False,Austin Police Department,False,False,No,0,0,1,3,0,Non-Incapacitating Injury,12:38:00,1,0,2015,Sunday,Pedalcyclist,Driveway Access,30.26120886,Daylight,-97.6981663,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,BOLM RD,4611,Dry,Bike Lane,Clear,Unknown If Worn,-10875710.12395256,3537170.1891933447
14479310,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,21:09:00,1,0,2015,Sunday,Pedalcyclist,Non Intersection,30.26383478,"Dark, Lighted",-97.74435246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,CONGRESS AVE,80,Dry,Marked Lanes,Clear,Not Worn,-10880851.543765457,3537508.6255551167
14465136,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:35:00,1,0,2015,Monday,Pedalcyclist,Intersection Related,30.26390097,Daylight,-97.73535224,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,30,IH0035,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10879849.643858029,3537517.1564356694
14465342,False,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,11:17:00,1,2,2015,Tuesday,Pedalcyclist,Intersection Related,30.39404956,Daylight,-97.74647834,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,US0183,NO DATA,Dry,Signal Light,Clear,Not Worn,-10881088.195644544,3554302.469460635
14502768,True,False,Austin Police Department,True,False,No,0,1,0,0,0,Incapacitating Injury,19:54:00,1,1,2015,Tuesday,Pedalcyclist,Intersection,30.21149479,Daylight,-97.83482244,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,CONVICT HILL RD,3776,Wet,Marked Lanes,Cloudy,Unknown If Worn,-10890922.615871135,3530764.5984407105
14469362,False,False,Austin Police Department,True,False,No,0,0,0,0,2,Possible Injury,16:29:00,2,0,2015,Wednesday,Pedalcyclist,Intersection Related,30.33395477,Daylight,-97.71692247,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,GUADALUPE ST,6799,Dry,Marked Lanes,Clear,"Worn, Not Damaged",-10877798.051246192,3546549.249416803
14479309,False,False,Austin Police Department,True,False,No,0,0,0,3,1,Possible Injury,18:15:00,1,0,2015,Wednesday,Pedalcyclist,Intersection,30.33088548,Daylight,-97.73154794,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,35,RM2222,1400,Dry,Signal Light,Clear,"Worn, Not Damaged",-10879426.151119204,3546153.388139485
14491791,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:32:00,1,0,2015,Thursday,Pedalcyclist,Intersection,30.30059477,Daylight,-97.75916246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,WESTOVER RD,2100,Dry,Stop Sign,Clear,"Worn, Damaged",-10882500.185424106,3542247.312882256
14504718,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,07:49:00,1,0,2015,Thursday,Pedalcyclist,Intersection,30.27375478,Daylight,-97.71989247,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,E 12TH ST,1901,Dry,Signal Light,Clear,"Worn, Not Damaged",-10878128.670133848,3538787.22628042
14481594,True,False,Austin Police Department,False,False,No,1,0,0,2,0,Killed,18:34:00,0,0,2015,Saturday,Pedalcyclist,Non Intersection,30.29825668,Daylight,-97.64946172,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,JOHNNY MORRIS RD,6485,Dry,Center Stripe/Divider,Clear,Not Worn,-10870288.35490766,3541945.85955223
14475244,False,False,Austin Police Department,True,False,No,0,0,0,2,0,Not Injured,10:31:00,0,0,2015,Sunday,Pedalcyclist,Intersection,30.29560477,Daylight,-97.72339247,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,RED RIVER ST,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10878518.288351625,3541603.9536547614
14498737,True,False,Austin Police Department,False,False,No,0,1,0,1,0,Incapacitating Injury,09:00:00,1,0,2015,Sunday,Pedalcyclist,Intersection,30.15762554,Daylight,-97.74276327,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,30,THAXTON RD,8000,Dry,Marked Lanes,Clear,"Worn, Not Damaged",-10880674.635943882,3523827.2705367426
14491956,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,21:58:00,1,0,2015,Monday,Pedalcyclist,Intersection,30.25111478,"Dark, Lighted",-97.74912246,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,CONGRESS AVE S,1299,Dry,Signal Light,Clear,Unknown If Worn,-10881382.53773654,3535869.3184532193
14483564,False,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,07:00:00,1,0,2015,Tuesday,Pedalcyclist,Intersection,30.37763476,Daylight,-97.74750245,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,HYRIDGE DR,3898,Dry,Stop Sign,Clear,Not Worn,-10881202.19904826,3552184.216220536
14481487,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,04:14:00,1,0,2015,Wednesday,Pedalcyclist,Intersection,30.30263477,"Dark, Lighted",-97.66109248,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,55,ED BLUESTEIN BLVD,NO DATA,Dry,Signal Light,Clear,Not Worn,-10871583.085188398,3542510.338909169
14506372,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,07:35:00,1,0,2015,Wednesday,Pedalcyclist,Intersection Related,30.23757478,Daylight,-97.69533248,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,GREEN TREK BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,MONTOPOLIS DR,699,Dry,Signal Light,Cloudy,Not Worn,-10875394.664553162,3534124.5659463922
14506907,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:17:00,1,0,2015,Saturday,Pedalcyclist,Intersection Related,30.35972476,Daylight,-97.73825246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,ROCKWOOD LN,7901,Dry,Signal Light,Cloudy,Not Worn,-10880172.494871616,3549873.4201685186
14507081,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,05:09:00,1,0,2015,Tuesday,Pedalcyclist,Intersection,30.39059474,"Dark, Lighted",-97.73946031,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,45,N CAPITAL OF TEXAS HWY,9999,Dry,Marked Lanes,Clear,"Worn, Unk Damage",-10880306.952118574,3553856.6115146745
14507156,False,False,Austin Police Department,True,False,No,0,0,1,4,0,Non-Incapacitating Injury,17:30:00,1,0,2015,Thursday,Pedalcyclist,Intersection Related,30.21931084,Daylight,-97.7567846,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,-1,US0290,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10882235.483259728,3531771.471362142
14511893,False,False,Austin Police Department,True,False,No,0,0,0,2,1,Possible Injury,22:50:00,1,0,2015,Monday,Pedalcyclist,Non Intersection,30.27356299,"Dark, Lighted",-97.69790834,One Motor Vehicle - Going Straight,Slowing/Stopping-For Traffic,Not Applicable,False,NONE,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,-1,SL0111,1149,Dry,Center Stripe/Divider,Clear,Unknown If Worn,-10875681.407976715,3538762.5050118724
14514210,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:24:00,1,0,2015,Wednesday,Pedalcyclist,Driveway Access,30.42824354,Daylight,-97.84286352,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,50,RM0620,NO DATA,Dry,Marked Lanes,Clear,"Worn, Unk Damage",-10891817.744802162,3558716.186317749
14537097,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,17:06:00,1,1,2015,Thursday,Pedalcyclist,Driveway Access,30.36317322,Daylight,-97.69730305,One Motor Vehicle - Going Straight,One Vehicle Leaving Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,-1,W RUNDBERG LN,NO DATA,Dry,None,Clear,Not Worn,-10875614.027402133,3550318.3167923437
14520757,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:33:00,1,0,2015,Friday,Pedalcyclist,Intersection Related,30.3630463,Daylight,-97.69702522,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,SL0275,NO DATA,Dry,Signal Light,Clear,Not Worn,-10875583.099508006,3550301.9421676407
14526736,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:06:00,1,0,2015,Monday,Pedalcyclist,Intersection,30.28819477,Daylight,-97.70032247,One Motor Vehicle - Going Straight,Vision Obstructed By Other Visual Obstructions,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,MANOR RD,3499,Dry,Stop Sign,Clear,Not Worn,-10875950.147699025,3540648.644937676
