Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,City,Construction Zone Flag,Construction Zone Workers Present Flag,County,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Population Group,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,Person Type
13831895,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,141291076,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1316,1,0,2014,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.29336206,Daylight,-97.7418513,One Motor Vehicle - Backing,No Data,One Vehicle Backward From Parking,No Data,Parking Area Within Right Of Way,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,GUADALUPE ST,2741,Dry,None,Cloudy,Not Worn,Pedalcyclist
13835652,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141320033,Austin,No,No,Travis,0,0,0,0,2,Possible Injury,29,2,0,2014,Monday,Pedalcyclist,No Data,BRAZOS ST,Intersection,30.26768478,"Dark, Lighted",-97.74147246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,E 6TH ST,198,Dry,Signal Light,Clear,"Worn, Not Damaged",Pedalcyclist
13851426,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141351754,Austin,No,No,Travis,0,0,0,0,1,Possible Injury,2009,1,0,2014,Thursday,Pedalcyclist,No Data,N/A,Driveway Access,30.23612153,"Dark, Lighted",-97.78976041,One Motor Vehicle - Turning Left,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,VICTORY DR,3960,Dry,Other (Explain In Narrative),Clear,Not Worn,Pedalcyclist
14223317,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141381191,Austin,No,No,Travis,0,0,0,0,1,Possible Injury,1700,1,0,2014,Sunday,Pedalcyclist,No Data,CESAR CHAVEZ ST E,Intersection Related,30.25299478,Daylight,-97.71278247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,PLEASANT VALLEY RD N,101,Dry,Signal Light,Clear,"Worn, Not Damaged",Pedalcyclist
13932440,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141400388,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,741,1,0,2014,Tuesday,Pedalcyclist,No Data,S 7TH ST,Intersection,30.24900478,Daylight,-97.76442246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Curve, Hillcrest",Main/Proper Lane,On Roadway,No Data,35,W MARY ST,1198,Dry,Center Stripe/Divider,Clear,"Worn, Damaged",Pedalcyclist
13845378,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,141410640,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,951,1,0,2014,Wednesday,Pedalcyclist,No Data,MESA DR,Intersection,30.38120476,Daylight,-97.74879246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Curve, Hillcrest",Main/Proper Lane,On Roadway,No Data,35,SILVERHILL LN,8700,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
13853277,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141411236,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1558,1,0,2014,Wednesday,Pedalcyclist,No Data,HASKELL ST ST,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,WALLER ST ST,NO DATA,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
13862230,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141411458,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1755,1,0,2014,Wednesday,Pedalcyclist,No Data,N/A,Non Intersection,30.25792943,Daylight,-97.70464205,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,E 7TH ST,3267,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
13866663,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141411500,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1513,1,0,2014,Wednesday,Pedalcyclist,No Data,S 1ST ST,Intersection,30.25841478,Daylight,-97.75010246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,BARTON SPRINGS RD,600,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
13848799,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141422130,Austin,No,No,Travis,0,0,0,2,1,Possible Injury,2308,1,0,2014,Thursday,Pedalcyclist,No Data,MEARNS MEADOW BLVD,Intersection,30.36536476,"Dark, Lighted",-97.70162247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Curve, Level",Main/Proper Lane,On Roadway,No Data,35,W RUNDBERG LN,1098,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
13866881,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141481965,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2256,1,0,2014,Wednesday,Pedalcyclist,No Data,W PARMER LN,Intersection Related,30.41319475,"Dark, Lighted",-97.69067247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,METRIC BLVD,NO DATA,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
13905216,Yes,No,No Data,Austin Police Department,FALSE,24711,No Data,141502061,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2206,1,0,2014,Friday,Pedalcyclist,Farm To Market,N/A,Non Intersection,30.17748246,"Dark, Lighted",-97.82169578,One Motor Vehicle - Going Straight,4,Not Applicable,12,Not Applicable,"250,000 Pop And Over",No,No Data,100,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,FM2304,9514,Dry,None,Clear,Not Worn,Pedalcyclist
13862591,Yes,No,No Data,Austin Police Department,FALSE,34328,No Data,141510959,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1153,1,0,2014,Saturday,Pedalcyclist,Ranch To Mkt,N/A,Driveway Access,30.39556906,Daylight,-97.84695744,One Motor Vehicle - Turning Left,4,One Vehicle Entering Driveway,0,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,No Data,80,Farm To Market,"Curve, Grade",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",-1,RM2222,10800,Dry,Marked Lanes,Clear,"Worn, Damaged",Pedalcyclist
13866937,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141511178,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1406,1,1,2014,Saturday,Pedalcyclist,No Data,BERKMAN DR,Intersection,30.30385477,Daylight,-97.69895247,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,E 51ST ST,1698,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
13889528,No,No,No Data,Austin Police Department,TRUE,197636,No Data,141521282,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1717,1,0,2014,Sunday,Pedalcyclist,Interstate,E RIVERSIDE DR,Intersection Related,30.24819973,Daylight,-97.73538932,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,No Data,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",45,IH0035,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
13864429,No,No,No Data,Austin Police Department,TRUE,34215,No Data,141530865,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1230,1,0,2014,Monday,Pedalcyclist,State Loop,BLUEBONNET LN,Intersection,30.24694096,Daylight,-97.77715953,One Motor Vehicle - Going Straight,4,Not Applicable,0,Not Applicable,"250,000 Pop And Over",No,No Data,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",35,SL0343,2421,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
13889848,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,141540919,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1248,1,0,2014,Tuesday,Pedalcyclist,No Data,N/A,Driveway Access,30.35438119,Daylight,-97.72523505,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,WOOTEN PARK DR,1873,Dry,None,Clear,Not Worn,Pedalcyclist
13889849,No,No,No Data,Austin Police Department,TRUE,130691,No Data,141541150,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1458,1,0,2014,Tuesday,Pedalcyclist,Interstate,HERMITAGE DR,Intersection,30.34921439,Daylight,-97.69376622,One Motor Vehicle - Turning Right,6,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,No Data,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",55,IH0035,NO DATA,Dry,Stop Sign,Blowing Sand/Snow,Not Worn,Pedalcyclist
13868440,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,141550582,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,857,1,0,2014,Wednesday,Pedalcyclist,No Data,W 51ST ST,Intersection,30.31764477,Daylight,-97.72846246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,GUADALUPE ST,5099,Dry,Signal Light,Clear,"Worn, Not Damaged",Pedalcyclist
13890612,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141551756,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2005,1,0,2014,Wednesday,Pedalcyclist,No Data,W 38TH ST ST,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,30,HOME LN LN,NO DATA,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
13891271,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141571384,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1645,1,0,2014,Friday,Pedalcyclist,No Data,N N LAMAR BLVD BLVD,Intersection Related,No Data,Daylight,No Data,One Motor Vehicle - Turning Left,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W W 40TH ST ST,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
13891342,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141570747,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1054,1,0,2014,Friday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.1796148,Daylight,-97.74692247,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,40,E WILLIAM CANNON DR,NO DATA,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
13891381,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141581913,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1700,1,1,2014,Saturday,Pedalcyclist,No Data,N/A,Non Intersection,30.43624934,Daylight,-97.73465181,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,W PARMER LN,NO DATA,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
13891404,Yes,No,No Data,Austin Police Department,TRUE,180878,No Data,141580954,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1214,1,0,2014,Saturday,Pedalcyclist,Interstate,CLARKSON AVE,Intersection,30.2999342,Daylight,-97.71648602,One Motor Vehicle - Turning Right,8,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,No Data,310,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",-1,IH0035,NO DATA,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
13891691,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141600587,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1004,1,0,2014,Sunday,Pedalcyclist,No Data,W DEAN KEETON ST,Intersection,30.28978477,Daylight,-97.74140246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,GUADALUPE ST,2525,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
13894582,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141610229,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,544,1,1,2014,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.22585847,"Dark, Lighted",-97.70287984,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,MONTOPOLIS DR,1882,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
13895043,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,141631898,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,2211,1,0,2014,Thursday,Pedalcyclist,No Data,VARGAS RD,Intersection,30.22395479,"Dark, Not Lighted",-97.70115248,One Motor Vehicle - Turning Left,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,45,E RIVERSIDE DR,NO DATA,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
13895091,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141641800,Austin,Yes,No,Travis,0,0,0,1,1,Possible Injury,2102,1,0,2014,Friday,Pedalcyclist,No Data,N/A,Driveway Access,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Turning Left,No Data,Construction - Within Posted Road Construction Zone (Not Related To Crash),No Data,Private Drive Or Road,"250,000 Pop And Over",Yes,No Data,No Data,Non Trafficway,"Curve, Level",Main/Proper Lane,Not Applicable,No Data,40,W WILLIAM CANNON DR,NO DATA,Dry,Stop Sign,Clear,Unknown If Worn,Pedalcyclist
13897564,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141661423,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1930,1,0,2014,Sunday,Pedalcyclist,No Data,N/A,Non Intersection,30.27061978,Daylight,-97.69231248,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,SPRINGDALE RD,1050,Dry,None,Clear,Unknown If Worn,Pedalcyclist
13897635,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141670675,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1105,1,0,2014,Monday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.21655478,Daylight,-97.75391247,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,SANTIAGO ST,4100,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
13902067,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141681164,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,1609,1,0,2014,Tuesday,Pedalcyclist,No Data,W 9TH ST,Intersection Related,30.27085478,Daylight,-97.74176246,One Motor Vehicle - Going Straight,No Data,Slowing/Stopping-Reason Not Specified,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,CONGRESS AVE,901,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
14573799,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141681117,Austin,No,No,Travis,0,0,0,2,0,Not Injured,1552,0,0,2014,Tuesday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.19728479,Daylight,-97.75055246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,DEADWOOD DR,2312,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
13902278,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,141691403,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1719,1,0,2014,Wednesday,Pedalcyclist,State Loop,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,No Data,No Data,Non Trafficway,"Straight, Grade",Service/Frontage Road,Not Applicable,No Data,40,SL0001,NO DATA,Dry,None,Clear,Not Worn,Pedalcyclist
13902487,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141710505,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,836,1,0,2014,Friday,Pedalcyclist,No Data,N/A,Driveway Access,30.4162023,Daylight,-97.74888639,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,No Data,45,JOLLYVILLE RD,11591,Dry,Marked Lanes,Cloudy,Unknown If Worn,Pedalcyclist
13908791,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141711094,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1426,1,0,2014,Friday,Pedalcyclist,No Data,RED RIVER ST,Intersection,30.29103477,Daylight,-97.72712247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,35,E 32ND ST,900,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
13905910,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141730300,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,247,1,0,2014,Sunday,Pedalcyclist,No Data,E E CESAR CHAVEZ ST ST,Intersection,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,N CONGRESS AVE AVE,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
14423124,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,141731347,Austin,No,No,Travis,0,0,2,2,0,Non-Incapacitating Injury,1825,2,0,2014,Sunday,Pedalcyclist,No Data,BARTON SPRINGS RD,Intersection Related,30.26713478,Daylight,-97.77086246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,30,STRATFORD DR,2202,Dry,None,Clear,Unknown If Worn,Pedalcyclist
14423124,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,141731347,Austin,No,No,Travis,0,0,2,2,0,Non-Incapacitating Injury,1825,2,0,2014,Sunday,Pedalcyclist,No Data,BARTON SPRINGS RD,Intersection Related,30.26713478,Daylight,-97.77086246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,30,STRATFORD DR,2202,Dry,None,Clear,Unknown If Worn,Pedalcyclist
13897882,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,141740729,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1115,1,1,2014,Monday,Pedalcyclist,No Data,N/A,Driveway Access,30.27696002,Daylight,-97.75169011,One Motor Vehicle - Turning Right,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,No Data,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,30,W 12TH ST,1003,Dry,Center Stripe/Divider,Cloudy,"Worn, Damaged",Pedalcyclist
13899424,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,141760879,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1256,1,0,2014,Wednesday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.1741048,Daylight,-97.80408245,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,No Data,No Data,County Road,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,45,W SLAUGHTER LN,750,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
